time	V(vin)	V(vo)
5.884137988598153e-03	-1.330730e-01	2.417998e+00
5.903669238598153e-03	-1.137958e-01	2.233220e+00
5.923200488598152e-03	-9.280711e-02	2.030231e+00
5.942731738598152e-03	-7.042249e-02	1.812092e+00
5.962262988598152e-03	-4.697863e-02	1.582100e+00
5.981794238598151e-03	-2.282817e-02	1.343734e+00
6.020856738598150e-03	2.613440e-02	8.564712e-01
6.040387988598150e-03	5.021007e-02	6.151156e-01
6.059919238598149e-03	7.353054e-02	3.805563e-01
6.069684863598149e-03	8.479737e-02	2.672020e-01
6.079450488598149e-03	9.574504e-02	1.572516e-01
6.089216113598149e-03	1.063323e-01	5.085211e-02
6.098981738598149e-03	1.165194e-01	-5.277976e-02
6.108747363598148e-03	1.262680e-01	-1.542355e-01
6.118512988598148e-03	1.355413e-01	-2.525047e-01
6.128278613598148e-03	1.443044e-01	-3.459590e-01
6.138044238598148e-03	1.525245e-01	-4.337225e-01
6.147809863598148e-03	1.601704e-01	-5.155203e-01
6.157575488598147e-03	1.672135e-01	-5.912064e-01
6.167341113598147e-03	1.736273e-01	-6.606189e-01
6.177106738598147e-03	1.793876e-01	-7.235734e-01
6.186872363598147e-03	1.844727e-01	-7.798752e-01
6.196637988598147e-03	1.888634e-01	-8.293380e-01
6.206403613598146e-03	1.925434e-01	-8.717948e-01
6.216169238598146e-03	1.954986e-01	-9.070981e-01
6.225934863598146e-03	1.977180e-01	-9.351233e-01
6.235700488598146e-03	1.991933e-01	-9.557717e-01
6.245466113598146e-03	1.999189e-01	-9.689706e-01
6.255231738598145e-03	1.998920e-01	-9.746745e-01
6.264997363598145e-03	1.991127e-01	-9.728658e-01
6.274762988598145e-03	1.975840e-01	-9.635548e-01
6.284528613598145e-03	1.953117e-01	-9.467801e-01
6.294294238598144e-03	1.923043e-01	-9.226086e-01
6.304059863598144e-03	1.885731e-01	-8.911353e-01
6.313825488598144e-03	1.841321e-01	-8.524838e-01
6.323591113598144e-03	1.789981e-01	-8.068056e-01
6.333356738598144e-03	1.731904e-01	-7.542804e-01
6.343122363598143e-03	1.667308e-01	-6.951171e-01
6.352887988598143e-03	1.596437e-01	-6.295537e-01
6.362653613598143e-03	1.519558e-01	-5.578601e-01
6.372419238598143e-03	1.436959e-01	-4.803451e-01
